V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
seq_21241 SWKY01000003.1 70.634 899 219 33 1273 2157 90740668 90741535 7.57e-38 165
seq_21241 SWKY01000003.1 78.967 271 33 8 118 387 102427608 102427361 7.57e-38 165
seq_21241 SWKY01000003.1 79.197 274 29 10 115 387 116105459 116105705 7.57e-38 165
seq_21241 SWKY01000003.1 79.197 274 28 10 115 387 22850097 22850342 2.72e-37 163
seq_21241 SWKY01000003.1 71.501 793 173 44 1008 1768 23817646 23816875 2.72e-37 163
seq_21241 SWKY01000003.1 70.905 928 210 50 1128 2018 23817803 23816899 2.72e-37 163
seq_21241 SWKY01000003.1 79.137 278 25 9 115 387 46108390 46108639 2.72e-37 163
seq_21241 SWKY01000003.1 88.636 132 15 0 256 387 49208266 49208135 2.72e-37 163
seq_21241 SWKY01000003.1 78.81 269 36 12 118 385 66931400 66931152 2.72e-37 163
seq_21241 SWKY01000003.1 78.244 262 51 6 1690 1948 83869430 83869172 2.72e-37 163
seq_21241 SWKY01000003.1 79.468 263 26 10 126 387 117859912 117859677 9.79e-37 161
seq_21241 SWKY01000003.1 79.468 263 26 10 126 387 133187712 133187947 9.79e-37 161
seq_21241 SWKY01000003.1 74.935 387 78 18 2183 2561 5939352 5939727 3.52e-36 159
seq_21241 SWKY01000003.1 78.967 271 29 10 118 387 11878318 11878075 3.52e-36 159
seq_21241 SWKY01000003.1 79.044 272 28 11 118 387 42380584 42380340 3.52e-36 159
seq_21241 SWKY01000003.1 92.035 113 9 0 116 228 53948196 53948084 3.52e-36 159
seq_21241 SWKY01000003.1 77.574 272 55 6 1656 1924 83869440 83869172 3.52e-36 159
seq_21241 SWKY01000003.1 71.798 734 154 28 2101 2809 130979628 130980333 3.52e-36 159
seq_21241 SWKY01000003.1 87.879 132 16 0 256 387 10250997 10250866 1.27e-35 158
seq_21241 SWKY01000003.1 78.967 271 28 11 118 387 49970517 49970275 1.27e-35 158
seq_21241 SWKY01000003.1 75.988 329 65 14 2410 2731 61297877 61298198 1.27e-35 158
seq_21241 SWKY01000003.1 70.56 1036 224 53 1585 2581 64060301 64059308 1.27e-35 158
seq_21241 SWKY01000003.1 73.146 499 107 22 140 620 64156733 64157222 1.27e-35 158
seq_21241 SWKY01000003.1 75.385 325 70 10 1822 2141 83869491 83869172 1.27e-35 158
seq_21241 SWKY01000003.1 71.802 688 152 38 2150 2819 94309221 94308558 1.27e-35 158
seq_21241 SWKY01000003.1 75.843 356 58 21 1176 1525 23817259 23816926 4.55e-35 156
seq_21241 SWKY01000003.1 74.372 398 87 15 2362 2751 61297877 61298267 4.55e-35 156
seq_21241 SWKY01000003.1 71.935 677 145 37 2165 2825 83195722 83195075 4.55e-35 156
seq_21241 SWKY01000003.1 70.026 1151 270 61 1362 2484 12352611 12353714 1.64e-34 154
seq_21241 SWKY01000003.1 79.31 261 22 10 132 387 14639013 14638780 1.64e-34 154
seq_21241 SWKY01000003.1 71.471 673 164 27 866 1527 40117251 40117906 1.64e-34 154
seq_21241 SWKY01000003.1 69.943 1058 269 38 1691 2731 64060217 64059192 1.64e-34 154
seq_21241 SWKY01000003.1 91.15 113 10 0 116 228 120451249 120451137 1.64e-34 154
seq_21241 SWKY01000003.1 91.15 113 10 0 116 228 122409470 122409582 1.64e-34 154
seq_21241 SWKY01000003.1 71.935 620 138 31 1461 2067 28062063 28061467 5.89e-34 152
seq_21241 SWKY01000003.1 77.091 275 55 8 1702 1972 83869442 83869172 5.89e-34 152
seq_21241 SWKY01000003.1 79.452 219 42 3 1804 2020 83869389 83869172 5.89e-34 152
seq_21241 SWKY01000003.1 79.821 223 28 6 95 316 23256326 23256532 2.12e-33 150
seq_21241 SWKY01000003.1 74.865 370 74 16 1235 1593 23817289 23816928 2.12e-33 150
seq_21241 SWKY01000003.1 72.727 528 112 29 2107 2622 21615029 21615536 7.62e-33 148
seq_21241 SWKY01000003.1 80.5 200 34 5 1849 2046 28061660 28061464 7.62e-33 148
seq_21241 SWKY01000003.1 90.351 114 10 1 116 229 43447748 43447860 7.62e-33 148
seq_21241 SWKY01000003.1 76.471 289 58 10 2411 2695 83869442 83869160 7.62e-33 148
seq_21241 SWKY01000003.1 78.049 246 46 6 1301 1542 83869401 83869160 7.62e-33 148
seq_21241 SWKY01000003.1 72.241 580 127 23 937 1491 90631612 90631042 7.62e-33 148
seq_21241 SWKY01000003.1 72 600 137 25 2174 2753 98695446 98696034 7.62e-33 148
seq_21241 SWKY01000003.1 70.927 798 188 38 872 1644 126081492 126080714 7.62e-33 148
seq_21241 SWKY01000003.1 70.595 925 215 47 1115 1999 126081733 126080826 7.62e-33 148
seq_21241 SWKY01000003.1 71.083 785 179 36 1213 1975 126081584 126080826 7.62e-33 148
seq_21241 SWKY01000003.1 72.941 510 107 29 968 1459 126081322 126080826 7.62e-33 148
seq_21241 SWKY01000003.1 86.466 133 16 2 256 387 13654448 13654317 2.74e-32 147
seq_21241 SWKY01000003.1 76.573 286 55 9 1766 2046 79488658 79488936 2.74e-32 147
seq_21241 SWKY01000003.1 76.557 273 60 4 1726 1996 83869442 83869172 2.74e-32 147
seq_21241 SWKY01000003.1 78.358 268 29 11 121 387 88840314 88840075 2.74e-32 147
seq_21241 SWKY01000003.1 73.461 471 91 21 2102 2565 115294234 115293791 2.74e-32 147
seq_21241 SWKY01000003.1 89.381 113 12 0 116 228 98213 98325 3.55e-31 143
seq_21241 SWKY01000003.1 71.77 627 140 28 1008 1613 2598555 2597945 3.55e-31 143
seq_21241 SWKY01000003.1 77.86 271 32 10 118 387 9736176 9735933 3.55e-31 143
seq_21241 SWKY01000003.1 89.381 113 12 0 116 228 13842818 13842930 3.55e-31 143
seq_21241 SWKY01000003.1 89.381 113 12 0 116 228 17652347 17652459 3.55e-31 143
seq_21241 SWKY01000003.1 73.302 427 99 15 1031 1453 40117491 40117906 3.55e-31 143
seq_21241 SWKY01000003.1 73.146 499 95 35 2133 2621 80606727 80606258 3.55e-31 143
seq_21241 SWKY01000003.1 89.381 113 12 0 116 228 81487668 81487556 3.55e-31 143
seq_21241 SWKY01000003.1 71.231 723 164 40 2127 2828 83195723 83195024 3.55e-31 143
seq_21241 SWKY01000003.1 90 110 11 0 278 387 110919146 110919037 3.55e-31 143
seq_21241 SWKY01000003.1 73.585 424 88 16 2308 2726 5939333 5939737 1.28e-30 141
seq_21241 SWKY01000003.1 77.947 263 30 10 126 387 17208459 17208224 1.28e-30 141
seq_21241 SWKY01000003.1 80.328 183 33 3 1910 2091 28061647 28061467 1.28e-30 141
seq_21241 SWKY01000003.1 87.603 121 13 2 256 375 33848813 33848932 1.28e-30 141
seq_21241 SWKY01000003.1 73.869 398 82 19 2296 2683 5939333 5939718 4.59e-30 139
seq_21241 SWKY01000003.1 71.634 557 133 21 1690 2234 28062011 28061468 4.59e-30 139
seq_21241 SWKY01000003.1 70.886 790 181 37 874 1647 126081587 126080831 4.59e-30 139
seq_21241 SWKY01000003.1 88.596 114 12 1 116 228 16035217 16035104 1.65e-29 137
seq_21241 SWKY01000003.1 86.777 121 16 0 119 239 52345385 52345505 1.65e-29 137
seq_21241 SWKY01000003.1 71.795 624 132 30 2125 2731 64060301 64059705 1.65e-29 137
seq_21241 SWKY01000003.1 78.378 222 40 8 1428 1645 83869393 83869176 1.65e-29 137
seq_21241 SWKY01000003.1 77.372 274 34 10 115 387 117393578 117393824 1.65e-29 137
seq_21241 SWKY01000003.1 88.496 113 13 0 116 228 133091908 133091796 1.65e-29 137
seq_21241 SWKY01000003.1 80 185 35 2 1814 1997 28061647 28061464 5.93e-29 135
seq_21241 SWKY01000003.1 77.737 274 25 13 115 387 72255054 72255292 5.93e-29 135
seq_21241 SWKY01000003.1 87.288 118 15 0 270 387 131974779 131974662 5.93e-29 135
seq_21241 SWKY01000003.1 71.964 560 123 26 2195 2732 28062011 28061464 2.13e-28 134
seq_21241 SWKY01000003.1 74.772 329 67 13 2635 2958 121737362 121737045 2.13e-28 134
seq_21241 SWKY01000003.1 95.181 83 4 0 116 198 55903125 55903043 7.68e-28 132
seq_21241 SWKY01000003.1 89.32 103 11 0 136 238 91786783 91786885 7.68e-28 132
seq_21241 SWKY01000003.1 72.746 488 98 24 2381 2860 102858299 102857839 7.68e-28 132
seq_21241 SWKY01000003.1 78.636 220 27 12 116 333 124469126 124468925 7.68e-28 132
seq_21241 SWKY01000003.1 84.921 126 19 0 262 387 111441285 111441160 2.76e-27 130
seq_21241 SWKY01000003.1 81.699 153 26 2 129 280 115554706 115554857 2.76e-27 130
seq_21241 SWKY01000003.1 73.9 341 73 14 2630 2964 2263886 2264216 4.62e-25 122
seq_21241 SWKY01000003.1 75.175 286 57 12 1075 1352 28351612 28351333 4.62e-25 122
seq_21241 SWKY01000003.1 85.124 121 17 1 267 387 38728331 38728212 4.62e-25 122
seq_21241 SWKY01000003.1 70.068 882 207 51 387 1244 53624309 53623461 4.62e-25 122
seq_21241 SWKY01000003.1 84.091 132 13 1 256 387 87159184 87159307 4.62e-25 122
seq_21241 SWKY01000003.1 85.965 114 15 1 118 230 79235667 79235554 1.66e-24 121
seq_21241 SWKY01000003.1 71.845 515 110 31 2086 2588 9511813 9512304 5.98e-24 119
seq_21241 SWKY01000003.1 73.469 343 79 9 1134 1473 83530102 83530435 5.98e-24 119
seq_21241 SWKY01000003.1 80.392 153 28 2 129 280 114197993 114198144 5.98e-24 119
seq_21241 SWKY01000003.1 84.298 121 18 1 267 387 41944367 41944486 2.15e-23 117
seq_21241 SWKY01000003.1 95.833 72 3 0 116 187 89412562 89412633 2.15e-23 117
seq_21241 SWKY01000003.1 74.154 325 64 18 2635 2952 95897244 95897555 2.15e-23 117
seq_21241 SWKY01000003.1 81.818 132 24 0 2079 2210 28061599 28061468 7.73e-23 115
seq_21241 SWKY01000003.1 86.111 108 13 2 281 387 59915067 59915173 7.73e-23 115
seq_21241 SWKY01000003.1 69.909 771 197 29 526 1276 94617167 94616412 7.73e-23 115
seq_21241 SWKY01000003.1 84.615 117 16 2 1304 1420 109433562 109433448 7.73e-23 115
seq_21241 SWKY01000003.1 73.421 380 69 22 2384 2753 5939360 5939717 2.78e-22 113
seq_21241 SWKY01000003.1 74.564 287 60 13 2553 2832 40116714 40116994 2.78e-22 113
seq_21241 SWKY01000003.1 74.107 336 59 18 2635 2962 68704013 68703698 2.78e-22 113
seq_21241 SWKY01000003.1 77.901 181 37 2 1423 1602 28061642 28061464 3.6e-21 110
seq_21241 SWKY01000003.1 74.172 302 61 15 351 641 96509675 96509380 3.6e-21 110
seq_21241 SWKY01000003.1 70.294 680 160 36 555 1215 61875391 61876047 1.29e-20 108
seq_21241 SWKY01000003.1 72.059 476 95 27 2475 2941 69124199 69124645 1.29e-20 108
seq_21241 SWKY01000003.1 76.768 198 40 6 2238 2433 21614618 21614811 4.65e-20 106
seq_21241 SWKY01000003.1 70.52 692 158 35 2110 2781 94309772 94309107 4.65e-20 106
seq_21241 SWKY01000003.1 89.286 84 9 0 295 378 95045778 95045695 4.65e-20 106
seq_21241 SWKY01000003.1 72.611 314 73 12 516 825 50538406 50538710 6.02e-19 102
seq_21241 SWKY01000003.1 88.235 85 10 0 147 231 106430325 106430241 6.02e-19 102
seq_21241 SWKY01000003.1 94.03 67 3 1 116 181 83706616 83706682 2.16e-18 100
seq_21241 SWKY01000003.1 79.861 144 23 6 2674 2813 98697826 98697967 2.16e-18 100
seq_21241 SWKY01000003.1 78.571 154 30 3 2637 2788 40116847 40116999 7.79e-18 99
seq_21241 SWKY01000003.1 81.356 118 20 2 121 237 9705857 9705741 2.8e-17 97.1
seq_21241 SWKY01000003.1 88.75 80 8 1 152 231 52498746 52498668 2.8e-17 97.1
seq_21241 SWKY01000003.1 76.667 180 39 3 2443 2622 102288055 102288231 2.8e-17 97.1
seq_21241 SWKY01000003.1 84.375 96 14 1 256 351 98302250 98302156 1.01e-16 95.3
seq_21241 SWKY01000003.1 69.231 793 213 29 523 1300 100275758 100276534 1.01e-16 95.3
seq_21241 SWKY01000003.1 84.946 93 14 0 2635 2727 102288113 102288205 1.01e-16 95.3
seq_21241 SWKY01000003.1 75 208 48 4 1835 2041 67160465 67160669 3.62e-16 93.5
seq_21241 SWKY01000003.1 76.087 184 41 3 1834 2016 67160488 67160669 3.62e-16 93.5
seq_21241 SWKY01000003.1 73.333 315 58 18 2504 2812 78044822 78044528 3.62e-16 93.5
seq_21241 SWKY01000003.1 82.407 108 18 1 2644 2750 102288098 102288205 3.62e-16 93.5
seq_21241 SWKY01000003.1 92.188 64 5 0 256 319 115685968 115685905 3.62e-16 93.5
seq_21241 SWKY01000003.1 73.764 263 55 8 1399 1649 8415360 8415100 1.3e-15 91.6
seq_21241 SWKY01000003.1 74.396 207 51 2 1859 2065 67160465 67160669 1.3e-15 91.6
seq_21241 SWKY01000003.1 85.393 89 12 1 115 202 119460535 119460623 1.3e-15 91.6
seq_21241 SWKY01000003.1 70.718 543 125 30 2215 2740 131137235 131136710 1.3e-15 91.6
seq_21241 SWKY01000003.1 80.328 122 19 5 93 212 1123763 1123645 4.69e-15 89.8
seq_21241 SWKY01000003.1 74.762 210 47 6 1319 1526 64850383 64850588 4.69e-15 89.8
seq_21241 SWKY01000003.1 75.377 199 42 5 1115 1311 64947016 64946823 4.69e-15 89.8
seq_21241 SWKY01000003.1 79.528 127 24 2 2108 2233 67160544 67160669 4.69e-15 89.8
seq_21241 SWKY01000003.1 76.111 180 38 5 2631 2807 98697831 98698008 4.69e-15 89.8
seq_21241 SWKY01000003.1 71.989 357 80 18 2348 2696 10765283 10764939 1.69e-14 87.9
seq_21241 SWKY01000003.1 83 100 14 3 2642 2740 10765040 10764943 1.69e-14 87.9
seq_21241 SWKY01000003.1 81.651 109 17 3 514 620 79783116 79783009 1.69e-14 87.9
seq_21241 SWKY01000003.1 81.651 109 14 6 512 617 9829639 9829744 6.06e-14 86.1
seq_21241 SWKY01000003.1 83 100 11 4 136 231 45716365 45716268 6.06e-14 86.1
seq_21241 SWKY01000003.1 86.842 76 10 0 2651 2726 94309190 94309115 6.06e-14 86.1
seq_21241 SWKY01000003.1 75 204 39 12 455 651 22456449 22456647 2.18e-13 84.2
seq_21241 SWKY01000003.1 77.778 135 29 1 1921 2055 30065310 30065177 2.18e-13 84.2
seq_21241 SWKY01000003.1 71.774 372 80 22 2241 2598 48715640 48715280 7.84e-13 82.4
seq_21241 SWKY01000003.1 82.292 96 15 2 2640 2734 64059748 64059654 7.84e-13 82.4
seq_21241 SWKY01000003.1 80 110 21 1 1897 2006 30065310 30065202 2.82e-12 80.5
seq_21241 SWKY01000003.1 70.697 488 112 25 869 1347 98525334 98525799 2.82e-12 80.5
seq_21241 SWKY01000003.1 86.486 74 9 1 115 187 132580426 132580499 2.82e-12 80.5
seq_21241 SWKY01000003.1 85.333 75 11 0 1129 1203 12355328 12355402 1.01e-11 78.7
seq_21241 SWKY01000003.1 88.235 68 4 4 2875 2939 30065252 30065186 1.01e-11 78.7
seq_21241 SWKY01000003.1 73.16 231 57 4 2845 3073 55094541 55094768 1.01e-11 78.7
seq_21241 SWKY01000003.1 73.81 210 49 6 1319 1526 63825878 63826083 1.01e-11 78.7
seq_21241 SWKY01000003.1 75.796 157 36 2 1883 2039 67160465 67160619 1.01e-11 78.7
seq_21241 SWKY01000003.1 70.899 378 98 10 2101 2472 67160466 67160837 1.01e-11 78.7
seq_21241 SWKY01000003.1 76.871 147 29 5 1384 1529 67160506 67160648 1.01e-11 78.7
seq_21241 SWKY01000003.1 75.949 158 35 3 2101 2257 67160514 67160669 1.01e-11 78.7
seq_21241 SWKY01000003.1 88.889 63 6 1 1920 1982 30065263 30065202 3.65e-11 76.8
seq_21241 SWKY01000003.1 88.889 63 6 1 1896 1958 30065263 30065202 3.65e-11 76.8
seq_21241 SWKY01000003.1 87.879 66 7 1 126 190 118850272 118850337 3.65e-11 76.8
seq_21241 SWKY01000003.1 89.655 58 6 0 2113 2170 30065263 30065206 1.31e-10 75
seq_21241 SWKY01000003.1 82.105 95 10 7 2867 2957 68703966 68703875 1.31e-10 75
seq_21241 SWKY01000003.1 82.418 91 11 5 2443 2531 131631186 131631273 1.31e-10 75
seq_21241 SWKY01000003.1 92.308 52 3 1 1883 1934 30065252 30065202 4.72e-10 73.1
seq_21241 SWKY01000003.1 76.259 139 31 2 1907 2045 67160465 67160601 4.72e-10 73.1
seq_21241 SWKY01000003.1 75 180 34 11 2643 2817 68703325 68703152 4.72e-10 73.1
seq_21241 SWKY01000003.1 87.302 63 8 0 564 626 96347336 96347398 4.72e-10 73.1
seq_21241 SWKY01000003.1 79.63 108 17 5 2853 2958 121737327 121737223 4.72e-10 73.1
seq_21241 SWKY01000003.1 75 160 36 4 2536 2693 30065359 30065202 1.7e-09 71.3
seq_21241 SWKY01000003.1 81.609 87 13 2 2871 2955 2401345 2401430 6.1e-09 69.4
seq_21241 SWKY01000003.1 75.524 143 34 1 2649 2790 102288055 102288197 6.1e-09 69.4
seq_21241 SWKY01000003.1 90.385 52 3 2 2690 2740 30065252 30065202 2.2e-08 67.6
seq_21241 SWKY01000003.1 90.385 52 4 1 1691 1742 30065252 30065202 2.2e-08 67.6
seq_21241 SWKY01000003.1 93.478 46 2 1 2487 2531 66741258 66741303 2.2e-08 67.6
seq_21241 SWKY01000003.1 91.667 48 4 0 1670 1717 110645434 110645481 2.2e-08 67.6
seq_21241 SWKY01000003.1 81.395 86 11 5 564 646 15626187 15626104 7.9e-08 65.8
seq_21241 SWKY01000038.1 80.72 2443 430 32 387 2804 714337 716763 0 1884
seq_21241 SWKY01000038.1 76.458 2812 556 69 212 2959 715452 718221 0 1452
seq_21241 SWKY01000038.1 75.851 2791 539 96 213 2946 7622137 7624849 0 1319
seq_21241 SWKY01000038.1 76.382 2587 487 82 271 2809 7621220 7623730 0 1297
seq_21241 SWKY01000038.1 76.018 2602 513 71 387 2958 7621399 7623919 0 1266
seq_21241 SWKY01000038.1 76.099 2594 503 80 387 2962 7622124 7624618 0 1264
seq_21241 SWKY01000038.1 76.242 2517 486 69 456 2919 7621198 7623655 0 1253
seq_21241 SWKY01000038.1 75.424 2832 535 104 211 2959 7621838 7624591 0 1247
seq_21241 SWKY01000038.1 74.628 3027 613 95 68 3026 7621553 7624492 0 1216
seq_21241 SWKY01000038.1 75.123 2641 543 84 213 2809 7622684 7625254 0 1155
seq_21241 SWKY01000038.1 76.566 2219 409 78 805 2962 7620647 7622815 0 1123
seq_21241 SWKY01000038.1 77.62 1899 347 54 1111 2958 7620630 7622501 0 1090
seq_21241 SWKY01000038.1 76.935 1938 377 50 1009 2918 7620637 7622532 0 1048
seq_21241 SWKY01000038.1 77.188 1885 346 58 1108 2958 2145952 2147786 0 1031
seq_21241 SWKY01000038.1 76.723 1959 367 59 1045 2959 7620637 7622550 0 1018
seq_21241 SWKY01000038.1 77.161 1747 314 60 1250 2959 7620637 7622335 0 946
seq_21241 SWKY01000038.1 77.491 1626 291 37 1334 2921 7620637 7622225 0 915
seq_21241 SWKY01000038.1 77.278 1602 289 49 1370 2946 2145950 2147501 0 880
seq_21241 SWKY01000038.1 76.783 1697 304 57 1322 2962 2145950 2147612 0 878
seq_21241 SWKY01000038.1 77.264 1513 260 45 1473 2958 7620631 7622086 0 821
seq_21241 SWKY01000038.1 76.584 1452 260 54 1555 2957 2145953 2147373 0 734
seq_21241 SWKY01000038.1 76.546 1245 231 31 1707 2947 7620637 7621824 6.21e-178 630
seq_21241 SWKY01000038.1 76.633 1194 229 38 1791 2956 7620627 7621798 1.04e-175 623
seq_21241 SWKY01000038.1 74.22 1346 287 46 1274 2598 7627562 7628868 1.81e-143 516
seq_21241 SWKY01000038.1 76.784 939 179 35 1995 2921 7620637 7621548 1.83e-138 499
seq_21241 SWKY01000038.1 76.635 933 183 23 2032 2958 2145950 2146853 3.06e-136 492
seq_21241 SWKY01000038.1 76.171 961 190 35 1971 2919 7620637 7621570 2.38e-132 479
seq_21241 SWKY01000038.1 76.659 874 167 31 2092 2952 2145950 2146799 1.44e-124 453
seq_21241 SWKY01000038.1 75.396 947 183 28 2019 2959 7620637 7621539 4.07e-115 422
seq_21241 SWKY01000038.1 74.047 1102 238 39 1682 2767 2153304 2154373 1.89e-113 416
seq_21241 SWKY01000038.1 77.341 737 138 17 2238 2959 7620639 7621361 3.17e-111 409
seq_21241 SWKY01000038.1 77.746 692 135 17 2272 2958 2145950 2146627 1.14e-110 407
seq_21241 SWKY01000038.1 73.433 1133 237 51 1656 2770 2153314 2154400 3.21e-101 375
seq_21241 SWKY01000038.1 76.627 338 65 13 2339 2671 6768496 6768168 1.26e-40 174
seq_21241 SWKY01000038.1 75.953 341 65 16 1978 2311 6768496 6768166 5.85e-39 169
seq_21241 SWKY01000038.1 76.923 299 58 10 1197 1491 6768496 6768205 3.52e-36 159
seq_21241 SWKY01000038.1 75.148 338 73 10 1786 2119 6768496 6768166 1.27e-35 158
seq_21241 SWKY01000038.1 75.828 302 64 8 1954 2252 6768496 6768201 1.64e-34 154
seq_21241 SWKY01000038.1 75 340 70 14 1834 2167 6768496 6768166 5.89e-34 152
seq_21241 SWKY01000038.1 76.393 305 58 13 1341 1640 6768496 6768201 5.89e-34 152
seq_21241 SWKY01000038.1 74.481 337 77 8 1810 2143 6768496 6768166 2.74e-32 147
seq_21241 SWKY01000038.1 89.381 113 12 0 116 228 2523083 2523195 3.55e-31 143
seq_21241 SWKY01000038.1 75.405 309 65 11 2507 2810 6768462 6768160 4.59e-30 139
seq_21241 SWKY01000038.1 75.145 346 61 15 2484 2824 6768496 6768171 4.59e-30 139
seq_21241 SWKY01000038.1 76.562 256 55 5 1540 1792 6768457 6768204 5.93e-29 135
seq_21241 SWKY01000038.1 77.434 226 41 6 1978 2202 7097776 7097560 5.93e-29 135
seq_21241 SWKY01000038.1 75.166 302 66 8 1738 2036 6768496 6768201 2.13e-28 134
seq_21241 SWKY01000038.1 80.105 191 28 8 2339 2528 7097776 7097595 2.13e-28 134
seq_21241 SWKY01000038.1 75.532 282 62 6 1762 2041 6768496 6768220 7.68e-28 132
seq_21241 SWKY01000038.1 77.725 211 36 7 1834 2042 7097776 7097575 5.98e-24 119
seq_21241 SWKY01000038.1 76.549 226 43 6 1810 2034 7097776 7097560 7.73e-23 115
seq_21241 SWKY01000038.1 75.556 225 47 6 1954 2178 7097776 7097560 2.78e-22 113
seq_21241 SWKY01000038.1 76.959 217 39 7 1197 1412 7097776 7097570 2.78e-22 113
seq_21241 SWKY01000038.1 70.464 711 169 34 1110 1799 1153700 1154390 1e-21 111
seq_21241 SWKY01000038.1 76.339 224 41 11 2605 2822 6768438 6768221 3.6e-21 110
seq_21241 SWKY01000038.1 76 225 45 5 1786 2009 7097776 7097560 1.29e-20 108
seq_21241 SWKY01000038.1 70.166 724 178 31 1065 1775 1153692 1154390 4.65e-20 106
seq_21241 SWKY01000038.1 74.884 215 42 7 1780 1985 7097771 7097560 1.69e-14 87.9
seq_21241 SWKY01000038.1 73.661 224 52 3 1738 1961 7097776 7097560 2.82e-12 80.5
seq_21241 SWKY01000038.1 73.778 225 44 10 2558 2771 7097776 7097556 1.31e-10 75
seq_21241 SWKY01000038.1 79.57 93 19 0 243 335 6787883 6787791 6.1e-09 69.4
seq_21241 SWKY01000038.1 79.57 93 19 0 243 335 7127556 7127464 6.1e-09 69.4
seq_21241 SWKY01000280.1 78.844 2907 493 112 140 2982 38176 35328 0 1873
seq_21241 SWKY01000280.1 79.829 2687 423 105 205 2825 37933 35300 0 1871
seq_21241 SWKY01000280.1 79.396 2713 454 98 93 2753 37983 35324 0 1840
seq_21241 SWKY01000280.1 76.891 2618 496 102 149 2711 37461 34898 0 1406
seq_21241 SWKY01000280.1 77.141 2476 463 88 205 2622 37358 34928 0 1365
seq_21241 SWKY01000280.1 77.28 2368 440 85 205 2517 37334 35010 0 1325
seq_21241 SWKY01000280.1 76.337 2430 473 95 140 2517 37278 34899 0 1232
seq_21241 SWKY01000280.1 75.926 2430 521 46 205 2591 31779 34187 0 1212
seq_21241 SWKY01000280.1 76.582 2276 425 92 387 2601 36990 34762 0 1168
seq_21241 SWKY01000280.1 75.388 2515 510 90 149 2623 37161 34716 0 1136
seq_21241 SWKY01000280.1 75.428 2393 470 94 177 2529 36953 34639 0 1074
seq_21241 SWKY01000320.1 81.956 2250 348 45 740 2958 636328 634106 0 1866
seq_21241 SWKY01000320.1 80.713 2468 389 52 514 2961 636276 633876 0 1860
seq_21241 SWKY01000320.1 80.414 2466 417 53 398 2825 636492 634055 0 1838
seq_21241 SWKY01000320.1 79.136 2454 442 56 209 2620 636158 633733 0 1653
seq_21241 SWKY01000320.1 78.289 2501 453 58 140 2601 636154 633705 0 1552
seq_21241 SWKY01000320.1 78.321 2311 416 67 209 2468 635978 633702 0 1435
seq_21241 SWKY01000320.1 77.599 2424 452 61 140 2527 635986 633618 0 1408
seq_21241 SWKY01000320.1 76.801 2207 422 56 145 2297 635765 633595 0 1177
seq_21241 SWKY01000320.1 72.073 1375 281 80 1364 2710 106895 108194 3.28e-86 326
seq_21241 SWKY01000320.1 86.447 273 34 2 116 387 203547 203277 1.99e-78 300
seq_21241 SWKY01000320.1 71.781 1095 243 53 1558 2618 106895 107957 3.37e-66 259
seq_21241 SWKY01000320.1 71.696 1014 228 47 1070 2059 625785 626763 2.65e-57 230
seq_21241 SWKY01000320.1 70.373 1421 342 64 1008 2388 105322 106703 9.52e-57 228
seq_21241 SWKY01000320.1 70.444 1350 320 65 1437 2746 106895 108205 2.06e-53 217
seq_21241 SWKY01000320.1 69.738 1639 401 71 1129 2734 105997 107573 2.07e-48 200
seq_21241 SWKY01000320.1 71.074 1006 222 56 1858 2827 106896 107868 1.25e-45 191
seq_21241 SWKY01000320.1 69.853 1569 367 74 1077 2595 105886 107398 4.49e-45 189
seq_21241 SWKY01000320.1 69.617 1672 400 78 1109 2731 105374 106986 7.51e-43 182
seq_21241 SWKY01000320.1 71.659 681 156 34 1929 2594 106895 107553 2.72e-37 163
seq_21241 SWKY01000320.1 70.614 929 210 51 1905 2812 106895 107781 2.12e-33 150
seq_21241 SWKY01000320.1 71.451 634 142 28 2122 2732 106895 107512 7.68e-28 132
seq_21241 SWKY01000157.1 77.946 3047 587 65 68 3073 1040638 1037636 0 1853
seq_21241 SWKY01000157.1 75.929 2098 433 49 93 2140 1038299 1036224 0 1035
seq_21241 SWKY01000157.1 75.775 2031 438 36 68 2069 1038240 1036235 0 998
seq_21241 SWKY01000157.1 75.7 2037 445 37 93 2096 1038251 1036232 0 996
seq_21241 SWKY01000157.1 71.135 1410 327 62 1075 2444 255339 256708 5.57e-74 285
seq_21241 SWKY01000022.1 79.84 2629 399 115 387 2959 11037384 11039937 0 1816
seq_21241 SWKY01000022.1 79.751 2647 387 134 387 2959 11332126 11334697 0 1799
seq_21241 SWKY01000022.1 79.799 2584 406 109 387 2916 11037600 11040121 0 1792
seq_21241 SWKY01000022.1 79.814 2581 406 108 387 2916 11332364 11334880 0 1792
seq_21241 SWKY01000022.1 78.698 2826 446 137 205 2959 11037377 11040117 0 1764
seq_21241 SWKY01000022.1 78.64 2823 446 139 205 2959 11332143 11334876 0 1751
seq_21241 SWKY01000022.1 78.154 2481 432 94 387 2818 11038068 11040487 0 1498
seq_21241 SWKY01000022.1 78.136 2479 430 96 387 2818 11332832 11335245 0 1493
seq_21241 SWKY01000022.1 78.897 2284 379 91 387 2615 11038116 11040351 0 1472
seq_21241 SWKY01000022.1 78.857 2275 366 103 387 2615 11332904 11335109 0 1448
seq_21241 SWKY01000022.1 78.098 2356 430 57 389 2710 11045485 11043182 0 1434
seq_21241 SWKY01000022.1 79.163 2126 369 68 863 2962 19607112 19605035 0 1413
