V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 35061416 35061618 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 37245448 37245246 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 44200624 44200422 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 46588704 46588906 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 46675902 46676104 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 47262396 47262598 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 49111719 49111517 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 49830512 49830714 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 52111638 52111840 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 54041879 54042081 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 55659047 55659249 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 55922336 55922134 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 56514311 56514109 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 58349835 58350037 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 61444781 61444579 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 61574004 61573802 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 62738317 62738519 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 62838620 62838418 6.05e-98 366
seq_21643 SWKY01000009.1 99.015 203 2 0 5232 5434 65084911 65084709 6.05e-98 366
seq_21643 SWKY01000009.1 97.642 212 5 0 4861 5072 27379133 27378922 2.18e-97 364
seq_21643 SWKY01000009.1 91.923 260 21 0 4813 5072 46799693 46799952 2.18e-97 364
seq_21643 SWKY01000009.1 95.175 228 11 0 3069 3296 62087080 62086853 2.18e-97 364
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 4599455 4599657 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 6178934 6179136 2.82e-96 361
seq_21643 SWKY01000009.1 88.274 307 25 6 3078 3378 9140381 9140080 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 12040671 12040873 2.82e-96 361
seq_21643 SWKY01000009.1 95.964 223 8 1 4068 4289 13854851 13854629 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 22796616 22796818 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 23241121 23241323 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 29620982 29621184 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 30764399 30764197 2.82e-96 361
seq_21643 SWKY01000009.1 85.294 374 28 7 4701 5072 31579558 31579906 2.82e-96 361
seq_21643 SWKY01000009.1 91.418 268 15 1 4103 4370 33453847 33454106 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 34813856 34814058 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 38974905 38974703 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 47966860 47967062 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 48331554 48331756 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 53576350 53576148 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 56335687 56335889 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 57074103 57073901 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 58321917 58321715 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 59003598 59003396 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 60877357 60877559 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 64880800 64880598 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 64909683 64909481 2.82e-96 361
seq_21643 SWKY01000009.1 98.522 203 3 0 5232 5434 65753174 65753376 2.82e-96 361
seq_21643 SWKY01000009.1 98.515 202 3 0 5232 5433 35713068 35712867 1.01e-95 359
seq_21643 SWKY01000009.1 98.515 202 3 0 5232 5433 44491004 44491205 1.01e-95 359
seq_21643 SWKY01000009.1 98.049 205 4 0 4868 5072 14371647 14371851 3.64e-95 357
seq_21643 SWKY01000009.1 98.507 201 3 0 5232 5432 31673856 31673656 3.64e-95 357
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 1487109 1487311 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 5832511 5832309 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 10292894 10292692 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 13072177 13071975 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 15043496 15043294 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 26088537 26088335 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 26188610 26188408 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 27861529 27861327 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 35559636 35559838 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 36647679 36647881 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 37631707 37631909 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 38185485 38185687 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 38783616 38783414 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 38846477 38846679 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 50117963 50118165 1.31e-94 355
seq_21643 SWKY01000009.1 98.5 200 3 0 5232 5431 57340557 57340756 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 57536252 57536454 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 57763155 57763357 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 58890232 58890030 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 62003820 62003618 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 62747518 62747720 1.31e-94 355
seq_21643 SWKY01000009.1 98.03 203 4 0 5232 5434 63284214 63284012 1.31e-94 355
seq_21643 SWKY01000009.1 93.644 236 15 0 4837 5072 16813381 16813146 4.71e-94 353
seq_21643 SWKY01000009.1 93.644 236 15 0 4837 5072 18052481 18052246 4.71e-94 353
seq_21643 SWKY01000009.1 98.03 203 3 1 5232 5434 25986833 25986632 4.71e-94 353
seq_21643 SWKY01000009.1 96.714 213 6 1 4860 5072 35713277 35713066 4.71e-94 353
seq_21643 SWKY01000009.1 98.02 202 4 0 5232 5433 46043282 46043483 4.71e-94 353
seq_21643 SWKY01000009.1 97.561 205 3 2 5232 5434 7705657 7705453 1.7e-93 351
seq_21643 SWKY01000009.1 85.237 359 34 4 4714 5072 13087327 13087666 1.7e-93 351
seq_21643 SWKY01000009.1 85.237 359 34 4 4714 5072 13498619 13498958 1.7e-93 351
seq_21643 SWKY01000009.1 97.573 206 2 1 5232 5434 48509903 48509698 1.7e-93 351
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 9191282 9191484 6.1e-93 350
seq_21643 SWKY01000009.1 97.549 204 4 1 5232 5434 9362891 9363094 6.1e-93 350
seq_21643 SWKY01000009.1 97.549 204 4 1 5232 5434 10238717 10238514 6.1e-93 350
seq_21643 SWKY01000009.1 98 200 4 0 5233 5432 11909371 11909172 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 14106932 14107134 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 15450437 15450639 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 20726578 20726780 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 27378924 27378722 6.1e-93 350
seq_21643 SWKY01000009.1 95.067 223 10 1 4850 5071 29483622 29483400 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 32919955 32920157 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 40705627 40705829 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 50481048 50480846 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 51151987 51151785 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 60079199 60078997 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 61923337 61923135 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 63677977 63678179 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 64152834 64152632 6.1e-93 350
seq_21643 SWKY01000009.1 97.537 203 5 0 5232 5434 65040507 65040709 6.1e-93 350
seq_21643 SWKY01000009.1 97.525 202 5 0 5232 5433 29302100 29301899 2.19e-92 348
seq_21643 SWKY01000009.1 97.525 202 5 0 5233 5434 30638945 30638744 2.19e-92 348
seq_21643 SWKY01000009.1 97.537 203 4 1 5232 5434 34817710 34817509 2.19e-92 348
seq_21643 SWKY01000009.1 97.059 204 6 0 5231 5434 1734436 1734233 7.89e-92 346
seq_21643 SWKY01000009.1 97.512 201 5 0 5234 5434 22342572 22342372 7.89e-92 346
seq_21643 SWKY01000009.1 97.073 205 4 1 5232 5434 45761071 45761275 7.89e-92 346
seq_21643 SWKY01000009.1 93.534 232 15 0 4712 4943 53072687 53072918 7.89e-92 346
seq_21643 SWKY01000009.1 97.512 201 5 0 5232 5432 53073202 53073402 7.89e-92 346
seq_21643 SWKY01000009.1 92.245 245 16 2 4828 5072 6866851 6867092 2.84e-91 344
seq_21643 SWKY01000009.1 92.766 235 17 0 3069 3303 8937680 8937914 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 8969908 8970110 2.84e-91 344
seq_21643 SWKY01000009.1 97.97 197 4 0 5232 5428 23699770 23699574 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 24084959 24084757 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 26832117 26831915 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 32660970 32660768 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 35271598 35271396 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 36599579 36599377 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 46262903 46263105 2.84e-91 344
seq_21643 SWKY01000009.1 97.059 204 4 2 5232 5434 58233074 58233276 2.84e-91 344
seq_21643 SWKY01000009.1 97.044 203 6 0 5232 5434 59180042 59179840 2.84e-91 344
seq_21643 SWKY01000009.1 94.248 226 10 1 4850 5072 28279662 28279437 1.02e-90 342
seq_21643 SWKY01000009.1 96.154 208 8 0 4865 5072 3972772 3972979 3.67e-90 340
seq_21643 SWKY01000009.1 97.044 203 3 1 5232 5434 27907426 27907625 3.67e-90 340
seq_21643 SWKY01000009.1 97.015 201 6 0 5232 5432 30178103 30177903 3.67e-90 340
seq_21643 SWKY01000009.1 97.475 198 5 0 5232 5429 55775895 55776092 3.67e-90 340
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 2018507 2018305 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 3628039 3628241 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 8370330 8370128 1.32e-89 339
seq_21643 SWKY01000009.1 97 200 6 0 5232 5431 8497257 8497456 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 8704245 8704043 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 8900710 8900912 1.32e-89 339
seq_21643 SWKY01000009.1 97 200 6 0 5232 5431 8941049 8941248 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 9136168 9135966 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 10830642 10830844 1.32e-89 339
seq_21643 SWKY01000009.1 96.569 204 6 1 5232 5434 12112348 12112145 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 21040585 21040787 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 21214181 21214383 1.32e-89 339
seq_21643 SWKY01000009.1 97.015 201 5 1 5232 5432 21584605 21584804 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 26702267 26702065 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 31253382 31253180 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 36265205 36265003 1.32e-89 339
seq_21643 SWKY01000009.1 96.569 204 6 1 5232 5434 41353697 41353494 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 42466938 42466736 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 42533070 42532868 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 43657629 43657427 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 46563323 46563121 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 46799950 46800152 1.32e-89 339
seq_21643 SWKY01000009.1 96.569 204 6 1 5232 5434 49672508 49672305 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 56010833 56011035 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 62375724 62375926 1.32e-89 339
seq_21643 SWKY01000009.1 96.552 203 7 0 5232 5434 62648559 62648357 1.32e-89 339
seq_21643 SWKY01000009.1 87.379 309 19 1 4152 4440 22424633 22424941 4.75e-89 337
seq_21643 SWKY01000009.1 96.098 205 8 0 5232 5436 28550579 28550375 4.75e-89 337
seq_21643 SWKY01000009.1 96.552 203 5 1 5232 5434 30575249 30575449 4.75e-89 337
seq_21643 SWKY01000009.1 91.77 243 18 1 4446 4686 65646361 65646603 4.75e-89 337
seq_21643 SWKY01000009.1 95.673 208 9 0 4865 5072 4115293 4115500 1.71e-88 335
seq_21643 SWKY01000009.1 96.5 200 7 0 3069 3268 14919341 14919540 1.71e-88 335
seq_21643 SWKY01000009.1 85.799 338 23 9 4288 4609 31578919 31579247 1.71e-88 335
seq_21643 SWKY01000009.1 96.117 206 5 2 5232 5434 32863393 32863188 1.71e-88 335
seq_21643 SWKY01000009.1 96.552 203 5 2 5232 5434 54167840 54167640 1.71e-88 335
seq_21643 SWKY01000009.1 96.517 201 6 1 5232 5431 6867090 6867290 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 8454759 8454961 6.14e-88 333
seq_21643 SWKY01000009.1 96.5 200 7 0 5232 5431 14371849 14372048 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 14595495 14595293 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 19142175 19142377 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 19945283 19945081 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 49765403 49765201 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 53859796 53859998 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 54531996 54531794 6.14e-88 333
seq_21643 SWKY01000009.1 96.059 203 8 0 5232 5434 56144968 56144766 6.14e-88 333
seq_21643 SWKY01000009.1 96.482 199 7 0 5232 5430 9780650 9780452 2.21e-87 331
seq_21643 SWKY01000009.1 95.652 207 5 1 5232 5434 19120700 19120494 2.21e-87 331
seq_21643 SWKY01000009.1 86.667 315 22 1 4152 4446 24622033 24621719 2.21e-87 331
seq_21643 SWKY01000009.1 98.919 185 2 0 4809 4993 31543180 31543364 2.21e-87 331
seq_21643 SWKY01000009.1 96.482 199 7 0 5232 5430 32693270 32693468 2.21e-87 331
seq_21643 SWKY01000009.1 95.652 207 5 2 5232 5434 35719207 35719413 2.21e-87 331
seq_21643 SWKY01000009.1 96.059 203 6 1 5232 5434 54682202 54682002 2.21e-87 331
seq_21643 SWKY01000009.1 96.02 201 8 0 5232 5432 16413531 16413731 7.94e-87 329
seq_21643 SWKY01000009.1 96.02 201 8 0 5232 5432 29673946 29674146 7.94e-87 329
seq_21643 SWKY01000009.1 96.923 195 6 0 5239 5433 37033044 37032850 7.94e-87 329
seq_21643 SWKY01000009.1 96.04 202 8 0 4871 5072 38783815 38783614 7.94e-87 329
seq_21643 SWKY01000009.1 89.888 267 11 5 4123 4388 54406379 54406630 7.94e-87 329
seq_21643 SWKY01000009.1 95.631 206 4 2 5234 5434 345282 345077 2.86e-86 327
seq_21643 SWKY01000009.1 95.631 206 4 2 5234 5434 353650 353855 2.86e-86 327
seq_21643 SWKY01000009.1 96 200 8 0 5232 5431 1512007 1512206 2.86e-86 327
seq_21643 SWKY01000009.1 95.192 208 9 1 4865 5072 4288893 4289099 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 13498956 13499158 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 13880447 13880649 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 14208044 14208246 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 31697859 31698061 2.86e-86 327
seq_21643 SWKY01000009.1 96.907 194 6 0 3147 3340 34942009 34942202 2.86e-86 327
seq_21643 SWKY01000009.1 96 200 8 0 5232 5431 40261802 40262001 2.86e-86 327
seq_21643 SWKY01000009.1 95.215 209 4 1 5232 5434 48394831 48395039 2.86e-86 327
seq_21643 SWKY01000009.1 95.588 204 8 1 5232 5434 48805466 48805669 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 51813786 51813584 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 54232555 54232353 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 54704998 54704796 2.86e-86 327
seq_21643 SWKY01000009.1 95.567 203 9 0 5232 5434 65833529 65833327 2.86e-86 327
seq_21643 SWKY01000009.1 94.737 209 10 1 5226 5434 28528715 28528922 1.03e-85 326
seq_21643 SWKY01000009.1 95.169 207 9 1 4866 5072 36515972 36515767 1.03e-85 326
seq_21643 SWKY01000009.1 95.545 202 9 0 5232 5433 57356350 57356149 1.03e-85 326
seq_21643 SWKY01000009.1 96.429 196 6 1 5240 5434 610752 610947 3.7e-85 324
seq_21643 SWKY01000009.1 95.522 201 9 0 5232 5432 31733895 31734095 3.7e-85 324
seq_21643 SWKY01000009.1 95.074 203 10 0 3069 3271 53627921 53628123 3.7e-85 324
seq_21643 SWKY01000009.1 95.074 203 10 0 5232 5434 3832240 3832038 1.33e-84 322
seq_21643 SWKY01000009.1 95.074 203 10 0 5232 5434 11735996 11736198 1.33e-84 322
seq_21643 SWKY01000009.1 95.074 203 10 0 5232 5434 13714167 13714369 1.33e-84 322
seq_21643 SWKY01000009.1 95.098 204 9 1 5232 5434 18897284 18897487 1.33e-84 322
seq_21643 SWKY01000009.1 95.074 203 10 0 5232 5434 20089281 20089079 1.33e-84 322
seq_21643 SWKY01000009.1 89.139 267 18 8 4802 5059 29574836 29575100 1.33e-84 322
seq_21643 SWKY01000009.1 95.074 203 10 0 5232 5434 59371922 59371720 1.33e-84 322
seq_21643 SWKY01000009.1 95.074 203 10 0 5232 5434 62037816 62037614 1.33e-84 322
seq_21643 SWKY01000009.1 94.712 208 6 2 5232 5434 15108043 15108250 4.78e-84 320
seq_21643 SWKY01000009.1 95.522 201 5 1 5238 5434 35027458 35027258 4.78e-84 320
seq_21643 SWKY01000009.1 94.712 208 6 1 5232 5434 46516433 46516226 4.78e-84 320
seq_21643 SWKY01000009.1 96.373 193 7 0 5232 5424 54105034 54105226 4.78e-84 320
seq_21643 SWKY01000009.1 95.05 202 8 2 5232 5432 13087664 13087864 1.72e-83 318
seq_21643 SWKY01000009.1 95.025 201 10 0 5234 5434 19282559 19282359 1.72e-83 318
seq_21643 SWKY01000009.1 94.608 204 10 1 3069 3271 47740554 47740351 1.72e-83 318
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 27582301 27582099 6.18e-83 316
seq_21643 SWKY01000009.1 97.826 184 3 1 4890 5072 27907245 27907428 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 29143814 29144016 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 29653895 29654097 6.18e-83 316
seq_21643 SWKY01000009.1 87.726 277 25 2 4619 4886 31253704 31253428 6.18e-83 316
seq_21643 SWKY01000009.1 94.175 206 12 0 5232 5437 32934707 32934502 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 37675356 37675154 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 37916348 37916550 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 50048865 50048663 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 50745180 50744978 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 51257318 51257116 6.18e-83 316
seq_21643 SWKY01000009.1 94.581 203 11 0 5232 5434 60804400 60804198 6.18e-83 316
seq_21643 SWKY01000009.1 97.297 185 5 0 5250 5434 64999164 64998980 6.18e-83 316
seq_21643 SWKY01000009.1 95.074 203 3 1 5232 5434 3972977 3973172 2.22e-82 315
seq_21643 SWKY01000009.1 95.074 203 3 2 5232 5434 4115498 4115693 2.22e-82 315
seq_21643 SWKY01000009.1 95.074 203 3 2 5232 5434 4289097 4289292 2.22e-82 315
seq_21643 SWKY01000009.1 96.791 187 6 0 5232 5418 27006903 27007089 2.22e-82 315
seq_21643 SWKY01000009.1 95.897 195 7 1 4878 5072 37916157 37916350 2.22e-82 315
seq_21643 SWKY01000009.1 95.855 193 8 0 5242 5434 50361582 50361774 2.22e-82 315
seq_21643 SWKY01000009.1 86.799 303 15 8 4770 5072 64742636 64742359 2.22e-82 315
seq_21643 SWKY01000009.1 94.527 201 11 0 5234 5434 13943305 13943105 8e-82 313
seq_21643 SWKY01000009.1 98.305 177 3 0 5232 5408 47002871 47003047 8e-82 313
seq_21643 SWKY01000009.1 94.089 203 12 0 5232 5434 14059676 14059474 2.88e-81 311
seq_21643 SWKY01000009.1 91.189 227 20 0 4616 4842 14060003 14059777 2.88e-81 311
seq_21643 SWKY01000009.1 94.089 203 12 0 5232 5434 14927975 14928177 2.88e-81 311
seq_21643 SWKY01000009.1 94.089 203 12 0 5232 5434 27247928 27248130 2.88e-81 311
seq_21643 SWKY01000009.1 97.765 179 4 0 5256 5434 31187666 31187488 2.88e-81 311
seq_21643 SWKY01000009.1 94.581 203 5 3 5238 5434 34772199 34771997 2.88e-81 311
seq_21643 SWKY01000009.1 94.089 203 12 0 5232 5434 38144435 38144233 2.88e-81 311
seq_21643 SWKY01000009.1 94.089 203 12 0 5232 5434 51762462 51762664 2.88e-81 311
seq_21643 SWKY01000009.1 97.753 178 4 0 5257 5434 5963884 5964061 1.03e-80 309
seq_21643 SWKY01000009.1 97.753 178 4 0 5257 5434 6983173 6983350 1.03e-80 309
seq_21643 SWKY01000009.1 93.75 208 8 2 5232 5434 16813148 16812941 1.03e-80 309
seq_21643 SWKY01000009.1 93.75 208 8 2 5232 5434 18052248 18052041 1.03e-80 309
seq_21643 SWKY01000009.1 95.812 191 8 0 4882 5072 29302288 29302098 1.03e-80 309
seq_21643 SWKY01000009.1 82.759 377 31 5 4696 5072 6293153 6292811 3.72e-80 307
seq_21643 SWKY01000009.1 94.089 203 9 1 5232 5434 6510033 6509834 3.72e-80 307
seq_21643 SWKY01000009.1 96.739 184 6 0 4889 5072 32223210 32223027 3.72e-80 307
seq_21643 SWKY01000009.1 94.444 198 11 0 5232 5429 61233722 61233525 3.72e-80 307
seq_21643 SWKY01000009.1 93.596 203 13 0 5232 5434 28867587 28867789 1.34e-79 305
seq_21643 SWKY01000009.1 93.596 203 13 0 5232 5434 29643899 29643697 1.34e-79 305
seq_21643 SWKY01000009.1 94.089 203 8 3 5232 5434 38058721 38058919 1.34e-79 305
seq_21643 SWKY01000009.1 96.703 182 6 0 5253 5434 42163225 42163406 1.34e-79 305
seq_21643 SWKY01000009.1 93.596 203 13 0 5232 5434 51905137 51905339 1.34e-79 305
seq_21643 SWKY01000009.1 93.564 202 13 0 5232 5433 27331928 27332129 4.81e-79 303
seq_21643 SWKY01000009.1 97.191 178 5 0 5232 5409 33732319 33732142 4.81e-79 303
seq_21643 SWKY01000009.1 93.269 208 9 1 5232 5434 46241198 46240991 4.81e-79 303
seq_21643 SWKY01000009.1 93.237 207 10 1 5232 5434 64742361 64742155 4.81e-79 303
seq_21643 SWKY01000009.1 93.171 205 12 1 5232 5434 23466636 23466840 1.73e-78 302
seq_21643 SWKY01000009.1 95.722 187 8 0 4886 5072 33653159 33653345 1.73e-78 302
seq_21643 SWKY01000009.1 95.238 189 9 0 5232 5420 47735232 47735044 1.73e-78 302
seq_21643 SWKY01000009.1 88.672 256 17 6 4820 5072 50049109 50048863 1.73e-78 302
seq_21643 SWKY01000009.1 95.722 187 7 1 5232 5417 55905625 55905439 1.73e-78 302
seq_21643 SWKY01000009.1 94.5 200 4 1 4172 4371 65449659 65449467 1.73e-78 302
seq_21643 SWKY01000009.1 93.103 203 14 0 5232 5434 9565223 9565425 6.23e-78 300
seq_21643 SWKY01000009.1 96.154 182 7 0 5253 5434 40603755 40603574 6.23e-78 300
seq_21643 SWKY01000009.1 93.137 204 12 1 5232 5433 44306623 44306826 6.23e-78 300
seq_21643 SWKY01000009.1 93.564 202 8 1 5233 5434 2289575 2289379 2.24e-77 298
seq_21643 SWKY01000009.1 93.103 203 13 1 5232 5434 32979944 32980145 2.24e-77 298
seq_21643 SWKY01000009.1 94.301 193 11 0 5242 5434 50342108 50341916 2.24e-77 298
seq_21643 SWKY01000009.1 94.737 190 9 1 5245 5434 5202189 5202001 8.06e-77 296
seq_21643 SWKY01000009.1 93.103 203 10 1 5232 5434 12441402 12441204 8.06e-77 296
seq_21643 SWKY01000009.1 90.086 232 18 3 4842 5072 23466411 23466638 8.06e-77 296
seq_21643 SWKY01000009.1 95.652 184 8 0 4889 5072 51904956 51905139 8.06e-77 296
seq_21643 SWKY01000009.1 93.035 201 14 0 5234 5434 53827134 53826934 8.06e-77 296
seq_21643 SWKY01000009.1 93.878 196 11 1 5232 5427 55046776 55046970 8.06e-77 296
seq_21643 SWKY01000009.1 98.78 164 2 0 5271 5434 572786 572949 2.9e-76 294
